TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.Options,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,56,0.3,2,35,99,67240,1773966513242,1.0,1111111111111111111111111111111111111111111111111111111111,0.95,1111111111111111111111111111111111101011,1.0,1111111111,4,1,6,2,0.8875,11110111111111111111111111111111111111111011101111110111110111101001111111011111,0.6027397260273972,1010101010101011011011001011101011101010111111111010000000111111110110010,1.0,1111111111111111111,1.0,1111111111111111111,0.95,1111111111111111111111111111110111101111
