TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.CommandLine,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,86,0.3,2,130,478,107927,1773966303561,0.9357142857142857,01111111111111111111111000111111111111111111111111111111111111111111111111111111111111111111111111111110001111011111111111111111111111110111,0.9469026548672567,01111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111001111101111111011,1.0,1111111,4,1,1,1,0.8769230769230769,1111111111111110011111111111111111110111111111111111111111111111111111110111111110111110111111111111111111111111111010000000001111,0.7388535031847133,1000011011000101101101111101101101100011111110011111110111111110011111110010110110011100111110111111111110111110011111110011111110111111110011111111011111110,1.0,111111111111111111111111111111111111111111111111111111111111111,1.0,111111111111111111111111111111111111111111111111111111111111111,0.9380530973451328,11111110011111111111111111111111111111111111111111111111111111111101111111111111111111111111111001111011111110111
