TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.HelpFormatter,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,154,0.3,2,137,2107,270027,1774021084085,0.8807692307692307,11111111111111111111111111111000000000000111111111111111111011111111000011111110111011111111111111111111111111111111111111110111110111111111111111111111111111111111111111111110011111111111111000111111111110010011111110111111111111111111111111111111111111111111,0.7955801104972375,1111111111111111111111111111111111111111111111111111110001110110000000000111111111111100001101111111000111011111111111101111011111000111111011011101111111111110111100000111111111111,1.0,11111111111111111111111111111111111111111111111111111,8,1,44,6,0.8853383458646616,1111111111111111110001111111100000000011111111111111111111111111111111111111111111111101111111111111111111111111111110111100111111111111111111111111111111110100001111111111111111111011111111011111111111111111111111000000000000000000011111111111111111111111111111111111111111111111101111111101011111111010111111111111111111111111100100011111111111111111111111111111111111111111111111011111111111111101111111111111111111111111111111111111111111111110000001111111111111111111111111111111111111111111111111111111110111111111111111111111,0.6909090909090909,1111101101110101101101101110100100101111011101100111111,0.98,11111111111111111111111111111111111111111111111110,0.98,11111111111111111111111111111111111111111111111110,0.7955801104972375,1111111111111111111111111111111111111111111111111111001011101110000000000111111111111100001011111110100011111111111111111010111110001111111110011011111111111110111010000111111111111
